ActualLandingTime,Airline,AircraftType,RunwayNumber,StandNumber,Date,AWNDmean,PRCPmean,TAVGmean,WDF5mean,WSF2max,WSF5max,WT01max,WT02max,WT03max,WT08max,IceRoad,WetDay,ShipmentWeightCat,NbPlanesLast10Mn,Hour,WeekDay,ParkingArea,StandRank,TaxiTime,LogTaxiTime
2019-01-17 13:03:00,CAR1,MD88,9.0,92,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,12.0,13,3,15739.7,0,4.000000000000001,1.6094379124341005
2019-01-17 13:04:00,CAR4,CRJ/9,8.0,157,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,12.0,13,3,9688.3,3,14.0,2.70805020110221
2019-01-17 13:05:00,CAR1,B737/7-WL,9.0,41,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,10.0,13,3,12955.0,1,7.0,2.0794415416798357
2019-01-17 13:06:00,CAR1,MD88,8.0,75,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,11.0,13,3,15739.7,0,12.0,2.5649493574615367
2019-01-17 13:06:00,CAR3,CRJ/2,9.0,6,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,12.0,13,3,6031.2,2,7.0,2.0794415416798357
2019-01-17 13:07:00,CAR1,B717/2,8.0,43,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,10.0,13,3,11573.3,2,11.0,2.4849066497880004
2019-01-17 13:07:00,CAR1,MD88,9.0,84,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,11.0,13,3,15739.7,0,5.0,1.791759469228055
2019-01-17 13:08:00,CAR1,MD88,0.0,66,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,12.0,13,3,15739.7,1,7.0,2.0794415416798357
2019-01-17 13:09:00,CAR1,MD90/3,0.0,34,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,13.0,13,3,16450.3,0,9.0,2.302585092994046
2019-01-17 13:09:00,CAR1,MD90/3,9.0,77,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,13,3,16450.3,0,4.000000000000001,1.6094379124341005
2019-01-17 13:10:00,CAR4,CRJ/9,9.0,61,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,13,3,9688.3,3,6.0,1.9459101490553132
2019-01-17 13:10:00,CAR1,B737/9-WL,8.0,9,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,16223.1,1,13.0,2.6390573296152584
2019-01-17 13:11:00,CAR1,B737/9-WL,0.0,140,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,13.0,13,3,16223.1,1,7.0,2.0794415416798357
2019-01-17 13:12:00,CAR3,CRJ/7,8.0,121,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,14.0,13,3,8127.5,2,13.0,2.6390573296152584
2019-01-17 13:13:00,CAR1,B737/9-WL,9.0,24,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,13.0,13,3,16223.1,1,6.0,1.9459101490553132
2019-01-17 13:13:00,CAR1,B737/9-WL,0.0,105,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,14.0,13,3,16223.1,1,15.0,2.772588722239781
2019-01-17 13:15:00,CAR1,A321/2,0.0,128,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,13.0,13,3,16337.8,1,6.0,1.9459101490553132
2019-01-17 13:15:00,CAR1,B757/2-WL,9.0,155,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,14.0,13,3,20919.9,1,14.0,2.70805020110221
2019-01-17 13:16:00,CAR4,CRJ/2,8.0,71,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,13.0,13,3,6031.2,2,13.0,2.6390573296152584
2019-01-17 13:17:00,CAR1,B757/2-WL,9.0,18,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,12.0,13,3,20919.9,2,6.0,1.9459101490553132
2019-01-17 13:17:00,CAR1,B737/7-WL,8.0,58,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,13.0,13,3,12955.0,2,12.0,2.5649493574615367
2019-01-17 13:17:00,CAR3,CRJ/2,9.0,2,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,14.0,13,3,6031.2,2,8.000000000000002,2.1972245773362196
2019-01-17 13:17:00,CAR1,B737/7-WL,0.0,148,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,12955.0,3,9.0,2.302585092994046
2019-01-17 13:19:00,CAR1,B717/2,8.0,88,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,13.0,13,3,11573.3,2,15.0,2.772588722239781
2019-01-17 13:19:00,CAR1,B717/2,0.0,110,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,13,3,11573.3,0,8.000000000000002,2.1972245773362196
2019-01-17 13:20:00,CAR1,MD88,0.0,101,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,14.0,13,3,15739.7,0,5.0,1.791759469228055
2019-01-17 13:20:00,CAR1,A320/2,9.0,55,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,13791.4,1,7.0,2.0794415416798357
2019-01-17 13:23:00,CAR3,CRJ/2,9.0,109,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,12.0,13,3,6031.2,2,5.0,1.791759469228055
2019-01-17 13:23:00,CAR1,MD88,8.0,45,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,13.0,13,3,15739.7,0,13.0,2.6390573296152584
2019-01-17 13:24:00,CAR4,CRJ/2,9.0,5,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,13,3,6031.2,1,21.0,3.091042453358316
2019-01-17 13:26:00,CAR1,MD90/3,9.0,51,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,12.0,13,3,16450.3,1,12.0,2.5649493574615367
2019-01-17 13:27:00,CAR3,CRJ/7,8.0,86,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,9.0,13,3,8127.5,1,13.0,2.6390573296152584
2019-01-17 13:27:00,CAR1,B717/2,0.0,96,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,10.0,13,3,11573.3,0,5.0,1.791759469228055
2019-01-17 13:28:00,CAR1,MD88,9.0,93,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,11.0,13,3,15739.7,0,4.000000000000001,1.6094379124341005
2019-01-17 13:29:00,CAR1,A320/2,8.0,116,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,10.0,13,3,13791.4,3,13.0,2.6390573296152584
2019-01-17 13:29:00,CAR1,MD88,9.0,13,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,11.0,13,3,15739.7,0,5.0,1.791759469228055
2019-01-17 13:29:00,CAR1,B757/2-WL,0.0,126,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,12.0,13,3,20919.9,3,10.0,2.3978952727983707
2019-01-17 13:30:00,CAR1,A321/2,8.0,83,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,10.0,13,3,16337.8,2,13.0,2.6390573296152584
2019-01-17 13:31:00,CAR4,CRJ/9,0.0,25,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,11.0,13,3,9688.3,3,6.0,1.9459101490553132
2019-01-17 13:31:00,CAR1,MD88,9.0,76,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,12.0,13,3,15739.7,0,3.0,1.3862943611198906
2019-01-17 13:32:00,CAR1,B757/3-WL,8.0,32,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,13.0,13,3,24064.1,1,12.0,2.5649493574615367
2019-01-17 13:32:00,CAR1,MD88,9.0,27,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,14.0,13,3,15739.7,1,9.0,2.302585092994046
2019-01-17 13:33:00,CAR1,MD88,0.0,62,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,13.0,13,3,15739.7,0,9.0,2.302585092994046
2019-01-17 13:33:00,CAR1,B737/9-WL,9.0,57,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,14.0,13,3,16223.1,2,7.0,2.0794415416798357
2019-01-17 13:34:00,CAR1,B737/9-WL,8.0,81,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,14.0,13,3,16223.1,0,15.0,2.772588722239781
2019-01-17 13:35:00,CAR1,MD88,9.0,68,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,15.0,13,3,15739.7,0,5.0,1.791759469228055
2019-01-17 13:35:00,CAR1,A319-SL,8.0,15,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,17.0,13,3,13039.3,1,20.0,3.044522437723423
2019-01-17 13:35:00,CAR1,A319-SL,8.0,15,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,17.0,13,3,13039.3,1,20.0,3.044522437723423
2019-01-17 13:36:00,CAR1,B717/2,9.0,107,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,17.0,13,3,11573.3,1,6.0,1.9459101490553132
2019-01-17 13:37:00,CAR1,B737/7-WL,8.0,132,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,16.0,13,3,12955.0,3,16.000000000000004,2.833213344056216
2019-01-17 13:37:00,CAR4,CRJ/9,0.0,21,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,17.0,13,3,9688.3,2,5.0,1.791759469228055
2019-01-17 13:38:00,CAR1,MD90/3,9.0,111,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,17.0,13,3,16450.3,0,7.0,2.0794415416798357
2019-01-17 13:38:00,CAR1,MD88,0.0,98,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,18.0,13,3,15739.7,0,9.0,2.302585092994046
2019-01-17 13:38:00,CAR1,A320/2,8.0,135,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,19.0,13,3,13791.4,3,14.0,2.70805020110221
2019-01-17 13:39:00,CAR4,CRJ/9,9.0,44,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,17.0,13,3,9688.3,1,6.0,1.9459101490553132
2019-01-17 13:40:00,CAR1,A321/2,9.0,104,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,17.0,13,3,16337.8,2,8.000000000000002,2.1972245773362196
2019-01-17 13:40:00,CAR1,B757/2-WL,8.0,139,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,18.0,13,3,20919.9,2,12.0,2.5649493574615367
2019-01-17 13:42:00,CAR1,MD88,8.0,106,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,15.0,13,3,15739.7,1,20.0,3.044522437723423
2019-01-17 13:42:00,CAR1,MD88,0.0,16,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,16.0,13,3,15739.7,3,12.0,2.5649493574615367
2019-01-17 13:43:00,CAR4,CRJ/9,9.0,145,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,9688.3,2,6.0,1.9459101490553132
2019-01-17 13:43:00,CAR1,A320/2,8.0,131,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,16.0,13,3,13791.4,3,19.0,2.995732273553991
2019-01-17 13:43:00,CAR1,B737/9-WL,0.0,47,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,17.0,13,3,16223.1,2,10.0,2.3978952727983707
2019-01-17 13:44:00,CAR1,MD88,9.0,12,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,17.0,13,3,15739.7,1,6.0,1.9459101490553132
2019-01-17 13:45:00,CAR1,B737/9-WL,0.0,31,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,16223.1,2,8.000000000000002,2.1972245773362196
2019-01-17 13:45:00,CAR1,A320/2,8.0,60,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,16.0,13,3,13791.4,0,16.000000000000004,2.833213344056216
2019-01-17 13:47:00,CAR4,CRJ/2,9.0,152,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,15.0,13,3,6031.2,3,6.0,1.9459101490553132
2019-01-17 13:48:00,CAR1,MD88,9.0,80,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,13.0,13,3,15739.7,0,4.000000000000001,1.6094379124341005
2019-01-17 13:49:00,CAR1,B757/2-WL,8.0,20,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,13.0,13,3,20919.9,2,15.0,2.772588722239781
2019-01-17 13:49:00,CAR1,A321/2,8.0,129,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,14.0,13,3,16337.8,1,18.0,2.9444389791664403
2019-01-17 13:50:00,CAR4,CRJ/7,9.0,72,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,13,3,8127.5,2,7.0,2.0794415416798357
2019-01-17 13:51:00,CAR1,A320/2,0.0,14,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,13791.4,2,14.0,2.70805020110221
2019-01-17 13:51:00,CAR4,CRJ/9,9.0,114,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,16.0,13,3,9688.3,2,7.0,2.0794415416798357
2019-01-17 13:51:00,CAR1,MD88,8.0,89,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,17.0,13,3,15739.7,2,22.0,3.1354942159291497
2019-01-17 13:53:00,CAR4,CRJ/7,8.0,153,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,13,3,8127.5,3,24.0,3.2188758248682006
2019-01-17 13:54:00,CAR1,MD88,9.0,142,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,14.0,13,3,15739.7,0,6.0,1.9459101490553132
2019-01-17 13:54:00,CAR1,B737/9-WL,8.0,48,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,16223.1,1,19.0,2.995732273553991
2019-01-17 13:54:00,CAR1,MD88,0.0,28,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,16.0,13,3,15739.7,0,9.0,2.302585092994046
2019-01-17 13:55:00,CAR1,B737/9-WL,9.0,7,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,15.0,13,3,16223.1,1,17.000000000000004,2.890371757896165
2019-01-17 13:56:00,CAR1,B737/9-WL,0.0,117,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,16.0,13,3,16223.1,1,6.0,1.9459101490553132
2019-01-17 13:57:00,CAR1,B757/2-WL,9.0,37,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,15.0,13,3,20919.9,0,12.0,2.5649493574615367
2019-01-17 13:58:00,CAR4,CRJ/9,9.0,99,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,16.0,13,3,9688.3,3,7.0,2.0794415416798357
2019-01-17 13:58:00,CAR1,MD88,8.0,85,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,17.0,13,3,15739.7,0,17.000000000000004,2.890371757896165
2019-01-17 14:00:00,CAR1,MD90/3,0.0,136,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,14.0,14,3,16450.3,0,7.0,2.0794415416798357
2019-01-17 14:01:00,CAR1,MD90/3,9.0,46,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,12.0,14,3,16450.3,0,4.000000000000001,1.6094379124341005
2019-01-17 14:04:00,CAR1,MD88,9.0,74,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,8.0,14,3,15739.7,0,6.0,1.9459101490553132
2019-01-17 14:04:00,CAR1,A320/2,0.0,8,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,9.0,14,3,13791.4,1,11.0,2.4849066497880004
2019-01-17 14:05:00,CAR1,B737/9-WL,0.0,19,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,9.0,14,3,16223.1,2,10.0,2.3978952727983707
2019-01-17 14:06:00,CAR1,B737/9-WL,9.0,4,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,9.0,14,3,16223.1,1,10.0,2.3978952727983707
2019-01-17 14:07:00,CAR3,CRJ/2,0.0,82,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,9.0,14,3,6031.2,2,6.0,1.9459101490553132
2019-01-17 14:09:00,CAR1,B757/2-WL,0.0,17,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,7.0,14,3,20919.9,1,7.0,2.0794415416798357
2019-01-17 14:10:00,CAR4,CRJ/9,9.0,79,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,7.0,14,3,9688.3,3,7.0,2.0794415416798357
2019-01-17 14:11:00,CAR1,B717/2,0.0,127,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,7.0,14,3,11573.3,3,13.0,2.6390573296152584
2019-01-17 14:12:00,CAR1,MD90/3,9.0,39,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,9.0,14,3,16450.3,0,5.0,1.791759469228055
2019-01-17 14:13:00,CAR1,MD88,9.0,75,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,10.0,14,3,15739.7,0,7.0,2.0794415416798357
2019-01-17 14:14:00,CAR1,B757/2-WL,0.0,11,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,9.0,14,3,20919.9,1,7.0,2.0794415416798357
2019-01-17 14:14:00,CAR1,A321/2,9.0,115,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,10.0,14,3,16337.8,0,6.0,1.9459101490553132
2019-01-17 14:18:00,CAR3,CRJ/2,9.0,112,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,8.0,14,3,6031.2,2,6.0,1.9459101490553132
2019-01-17 14:18:00,CAR1,B717/2,0.0,38,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,9.0,14,3,11573.3,0,6.0,1.9459101490553132
2019-01-17 14:19:00,CAR1,B767/4,0.0,29,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,9.0,14,3,34293.8,3,13.0,2.6390573296152584
2019-01-17 14:19:00,CAR1,B767/4,0.0,29,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,9.0,14,3,34293.8,3,13.0,2.6390573296152584
2019-01-17 14:21:00,CAR4,CRJ/9,9.0,42,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,M,8.0,14,3,9688.3,1,7.0,2.0794415416798357
2019-01-17 14:21:00,CAR1,MD88,0.0,1,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,S,9.0,14,3,15739.7,1,10.0,2.3978952727983707
2019-01-17 14:23:00,CAR1,MD88,9.0,92,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,7.0,14,3,15739.7,0,4.000000000000001,1.6094379124341005
2019-01-17 14:24:00,CAR1,B717/2,9.0,34,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,6.0,14,3,11573.3,0,6.0,1.9459101490553132
2019-01-17 14:25:00,CAR1,MD88,0.0,66,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,7.0,14,3,15739.7,1,5.0,1.791759469228055
2019-01-17 14:26:00,CAR1,MD88,9.0,78,2019-01-17 00:00:00,2.61,0.043000000000000003,42.0,223.33333333333334,8.9,13.0,1.0,0.0,1.0,1.0,1.0,1.0,L,8.0,14,3,15739.7,0,6.0,1.9459101490553132
